30	108.845032	34.208009	108.900968	34.268597	2014/1/1 13:01	2014/1/1 13:02	0:00:20
31	108.845925	34.202465	108.900965	34.268155	2014/1/1 13:02	2014/1/1 13:02	0:00:20
32	108.846453	34.197049	108.900894	34.266807	2014/1/1 13:02	2014/1/1 13:03	0:00:20
33	108.846431	34.194328	108.90088	34.266304	2014/1/1 13:03	2014/1/1 13:03	0:00:20
34	108.846415	34.194318	108.900977	34.264136	2014/1/1 13:03	2014/1/1 13:04	0:00:20
35	108.846424	34.194317	108.899771	34.263267	2014/1/1 13:04	2014/1/1 13:04	0:00:20
36	108.846837	34.193813	108.895846	34.263273	2014/1/1 13:04	2014/1/1 13:05	0:00:20
37	108.851599	34.193755	108.89474	34.262631	2014/1/1 13:05	2014/1/1 13:05	0:00:20
38	108.856523	34.193503	108.894729	34.262647	2014/1/1 13:05	2014/1/1 13:06	0:00:20
39	108.856427	34.191518	108.894708	34.263021	2014/1/1 13:06	2014/1/1 13:06	0:00:20
40	108.85619	34.188846	108.894674	34.26392	2014/1/1 13:06	2014/1/1 13:07	0:00:19
41	108.8559	34.184372	108.862942	34.182378	2014/1/1 13:07	2014/1/1 13:09	0:02:00
42	108.900319	34.269095	108.862941	34.182387	2014/1/1 13:09	2014/1/1 13:09	0:00:10
43	108.90265	34.269126	108.86296	34.182392	2014/1/1 13:10	2014/1/1 13:10	0:00:10
44	108.867607	34.182434	108.88078	34.220069	2014/1/1 13:12	2014/1/1 13:21	0:09:02
45	108.881383	34.220088	108.906494	34.225783	2014/1/1 13:22	2014/1/1 13:30	0:08:01
46	108.909112	34.228954	108.903691	34.230622	2014/1/1 13:35	2014/1/1 13:37	0:02:01
47	108.903664	34.229971	108.852733	34.14045	2014/1/1 13:37	2014/1/1 14:05	0:27:03
48	108.853324	34.140996	108.868879	34.159827	2014/1/1 14:07	2014/1/1 14:11	0:04:31
49	108.879991	34.161405	108.889774	34.211372	2014/1/1 14:20	2014/1/1 14:36	0:16:03
50	108.889408	34.215129	108.860722	34.237577	2014/1/1 14:38	2014/1/1 14:53	0:15:32
51	108.858119	34.237625	108.821516	34.231984	2014/1/1 14:54	2014/1/1 15:01	0:06:31
52	108.834995	34.237469	108.834715	34.293739	2014/1/1 15:08	2014/1/1 15:20	0:12:02
53	108.836265	34.293057	108.871892	34.273051	2014/1/1 15:21	2014/1/1 15:29	0:08:31
54	108.871996	34.271385	108.912661	34.263145	2014/1/1 15:30	2014/1/1 15:49	0:18:35
55	108.925666	34.273693	108.901097	34.269832	2014/1/1 16:21	2014/1/1 16:27	0:06:00
56	108.900606	34.269769	108.84816	34.273158	2014/1/1 16:34	2014/1/1 16:46	0:12:32
57	108.848907	34.273234	108.910508	34.25914	2014/1/1 16:47	2014/1/1 17:06	0:19:03
58	108.918157	34.25924	108.960046	34.275923	2014/1/1 17:10	2014/1/1 17:21	0:11:32
59	108.958107	34.276967	108.908617	34.292818	2014/1/1 17:24	2014/1/1 17:36	0:12:02
60	108.904221	34.292838	108.878765	34.172093	2014/1/1 17:38	2014/1/1 18:14	0:35:35
61	108.878714	34.172054	108.87451	34.159977	2014/1/1 18:15	2014/1/1 18:21	0:06:31
62	108.878336	34.1708	108.865088	34.244979	2014/1/1 18:29	2014/1/1 18:53	0:23:34
63	108.871704	34.245024	108.920841	34.223773	2014/1/1 18:56	2014/1/1 19:13	0:16:32
64	108.924453	34.225164	108.908269	34.212661	2014/1/1 19:16	2014/1/1 19:25	0:09:31
65	108.915493	34.216421	108.85321	34.198444	2014/1/1 19:33	2014/1/1 20:07	0:34:06
66	108.854904	34.19833	108.872406	34.236973	2014/1/1 20:16	2014/1/1 20:31	0:14:32
67	108.875081	34.237586	108.941268	34.292722	2014/1/1 20:33	2014/1/1 21:23	0:50:36
68	108.927583	34.292829	108.894358	34.21858	2014/1/1 21:27	2014/1/1 21:55	0:27:34
69	108.902245	34.227798	108.894677	34.249923	2014/1/1 22:00	2014/1/1 22:06	0:06:31
1	108.898597	34.269048	108.91429	34.286599	2014/1/1 0:00	2014/1/1 0:07	0:07:31
2	108.911443	34.290627	108.911131	34.294314	2014/1/1 0:09	2014/1/1 0:11	0:01:30
3	108.931381	34.292413	108.933025	34.279151	2014/1/1 0:16	2014/1/1 0:19	0:03:00
4	108.933229	34.276853	108.968694	34.271845	2014/1/1 0:20	2014/1/1 0:26	0:06:30
5	108.96891	34.271931	108.961059	34.273728	2014/1/1 0:27	2014/1/1 0:30	0:02:30
6	108.960578	34.276126	108.927643	34.271286	2014/1/1 0:31	2014/1/1 0:38	0:06:59
7	108.933258	34.279705	108.943844	34.347367	2014/1/1 0:43	2014/1/1 0:55	0:12:30
8	108.9441	34.347389	108.963065	34.347455	2014/1/1 0:57	2014/1/1 1:04	0:07:01
9	108.964882	34.347485	108.995238	34.352403	2014/1/1 1:05	2014/1/1 1:12	0:06:02
10	108.947273	34.333377	108.93824	34.351617	2014/1/1 1:25	2014/1/1 1:29	0:04:00
11	108.947335	34.31289	108.954761	34.241321	2014/1/1 1:42	2014/1/1 1:59	0:17:29
12	108.953726	34.241632	108.95839	34.313883	2014/1/1 2:05	2014/1/1 2:22	0:17:31
13	108.947254	34.272952	108.947061	34.292189	2014/1/1 3:17	2014/1/1 3:21	0:04:01
14	108.939137	34.259494	108.935416	34.252408	2014/1/1 3:31	2014/1/1 3:34	0:02:59
15	108.935704	34.252457	108.947308	34.269393	2014/1/1 3:35	2014/1/1 3:41	0:06:31
16	108.947364	34.269478	108.854014	34.270536	2014/1/1 3:42	2014/1/1 3:56	0:14:00
17	108.847052	34.273893	108.890856	34.24747	2014/1/1 4:01	2014/1/1 4:12	0:11:50
18	108.901897	34.24248	108.88383	34.257183	2014/1/1 4:16	2014/1/1 4:21	0:04:30
19	108.87272	34.232437	108.961609	34.254641	2014/1/1 5:06	2014/1/1 5:29	0:22:30
20	108.961195	34.259339	108.984994	34.259499	2014/1/1 5:30	2014/1/1 5:35	0:04:30
21	108.974222	34.259288	108.976229	34.253482	2014/1/1 5:41	2014/1/1 5:42	0:01:01
22	108.958848	34.259505	108.985116	34.263848	2014/1/1 5:51	2014/1/1 5:59	0:07:30
23	108.988052	34.2699	108.984867	34.277387	2014/1/1 6:01	2014/1/1 6:06	0:05:30
24	108.995295	34.27297	109.002571	34.242764	2014/1/1 6:11	2014/1/1 6:17	0:05:31
25	108.988237	34.228384	108.961071	34.20462	2014/1/1 6:22	2014/1/1 6:29	0:07:00
26	108.961213	34.207531	108.96278	34.274445	2014/1/1 6:30	2014/1/1 6:45	0:15:01
27	108.943013	34.269911	108.909415	34.224533	2014/1/1 6:55	2014/1/1 7:10	0:15:00
28	108.911013	34.227942	108.981027	34.301613	2014/1/1 7:13	2014/1/1 7:33	0:19:32
29	108.991479	34.310065	108.920506	34.37738	2014/1/1 7:46	2014/1/1 8:05	0:19:01
30	108.919014	34.351536	108.91907	34.351464	2014/1/1 8:11	2014/1/1 8:16	0:05:31
31	108.919227	34.349075	108.933299	34.347366	2014/1/1 8:17	2014/1/1 8:19	0:02:31
32	108.924295	34.351657	108.943692	34.362691	2014/1/1 8:24	2014/1/1 8:27	0:03:29
33	108.918999	34.351397	108.920545	34.377389	2014/1/1 8:36	2014/1/1 8:40	0:04:31
34	108.919998	34.337206	108.947328	34.315284	2014/1/1 8:46	2014/1/1 8:54	0:08:01
35	108.935134	34.310252	108.951504	34.270018	2014/1/1 8:58	2014/1/1 9:10	0:12:31
36	108.915193	34.269952	108.875334	34.272218	2014/1/1 9:19	2014/1/1 9:24	0:05:31
37	108.872108	34.255643	108.9465	34.207771	2014/1/1 9:58	2014/1/1 10:17	0:19:31
38	108.894604	34.198634	108.944375	34.241028	2014/1/1 10:32	2014/1/1 10:52	0:20:31
39	108.946746	34.239913	108.987374	34.227911	2014/1/1 10:55	2014/1/1 11:05	0:10:00
40	108.996672	34.242771	109.006512	34.28082	2014/1/1 11:12	2014/1/1 11:27	0:15:01
41	109.005447	34.284109	108.995837	34.306114	2014/1/1 11:28	2014/1/1 11:37	0:09:00
42	108.990279	34.310517	108.9742	34.301475	2014/1/1 11:40	2014/1/1 11:49	0:09:00
43	108.938472	34.310236	108.878473	34.321365	2014/1/1 12:06	2014/1/1 12:23	0:17:02
44	108.864471	34.321953	108.841871	34.301381	2014/1/1 12:27	2014/1/1 12:36	0:09:01
45	108.87189	34.273144	108.873148	34.225282	2014/1/1 12:45	2014/1/1 12:59	0:13:31
46	108.873165	34.223479	108.87243	34.236521	2014/1/1 13:01	2014/1/1 13:04	0:02:31
47	108.872017	34.243848	108.899907	34.223189	2014/1/1 13:27	2014/1/1 13:37	0:10:31
48	108.892798	34.214099	108.901184	34.247923	2014/1/1 13:40	2014/1/1 13:50	0:10:01
49	108.899364	34.250901	108.854166	34.273292	2014/1/1 13:53	2014/1/1 14:06	0:12:29
50	108.853926	34.271545	108.909985	34.248963	2014/1/1 14:07	2014/1/1 14:28	0:21:31
51	108.910072	34.247269	108.901868	34.241062	2014/1/1 14:30	2014/1/1 14:34	0:03:32
52	108.897481	34.237977	108.901018	34.267784	2014/1/1 14:36	2014/1/1 14:45	0:09:31
53	108.897763	34.259571	108.854811	34.259492	2014/1/1 14:51	2014/1/1 15:10	0:19:01
54	108.825504	34.256523	108.8769	34.171241	2014/1/1 15:19	2014/1/1 15:34	0:15:31
55	108.87832	34.259425	108.837422	34.258218	2014/1/1 16:20	2014/1/1 16:43	0:23:02
56	108.842674	34.259176	108.843739	34.255074	2014/1/1 16:45	2014/1/1 17:01	0:16:29
57	108.847453	34.259064	108.908924	34.301358	2014/1/1 17:05	2014/1/1 17:33	0:28:01
58	108.903695	34.292701	108.786189	34.312808	2014/1/1 17:39	2014/1/1 18:06	0:26:31
59	108.814742	34.299459	108.830731	34.290626	2014/1/1 18:12	2014/1/1 18:17	0:04:31
60	108.831694	34.289931	108.841976	34.233529	2014/1/1 18:19	2014/1/1 18:29	0:10:00
61	108.853143	34.237848	108.823405	34.282325	2014/1/1 18:37	2014/1/1 18:48	0:11:00
62	108.825513	34.273802	108.825444	34.258359	2014/1/1 18:50	2014/1/1 18:54	0:04:01
63	108.837821	34.258221	108.806482	34.218722	2014/1/1 19:01	2014/1/1 19:16	0:15:30
64	108.872361	34.239739	109.041006	34.285908	2014/1/1 19:41	2014/1/1 20:28	0:47:02
65	109.040138	34.28712	108.965215	34.275746	2014/1/1 20:31	2014/1/1 20:43	0:12:00
66	108.961394	34.276879	108.8999	34.286583	2014/1/1 20:47	2014/1/1 20:59	0:12:01
67	108.888367	34.286509	108.877444	34.286297	2014/1/1 21:03	2014/1/1 21:05	0:02:00
68	108.88648	34.285476	108.898846	34.231994	2014/1/1 21:08	2014/1/1 21:22	0:14:31
69	108.898554	34.230879	108.879681	34.207734	2014/1/1 21:24	2014/1/1 21:29	0:05:29
70	108.903409	34.229411	108.889943	34.251207	2014/1/1 21:46	2014/1/1 21:53	0:06:31
71	108.900973	34.254436	108.882417	34.176001	2014/1/1 21:57	2014/1/1 22:17	0:19:31
72	108.884103	34.179069	108.872877	34.225191	2014/1/1 22:18	2014/1/1 22:28	0:10:00
73	108.872237	34.244984	108.888215	34.267711	2014/1/1 22:35	2014/1/1 22:41	0:06:29
74	108.889956	34.258742	108.864034	34.2778	2014/1/1 22:46	2014/1/1 22:51	0:05:00
75	108.871781	34.272333	108.858333	34.237516	2014/1/1 22:53	2014/1/1 23:01	0:07:30
76	108.889699	34.260343	108.945789	34.184379	2014/1/1 23:38	2014/1/1 23:52	0:14:31
1	108.947281	34.264661	108.935219	34.268023	2014/1/1 0:00	2014/1/1 0:06	0:06:01
2	108.923445	34.251042	108.913433	34.269962	2014/1/1 0:21	2014/1/1 0:35	0:13:30
3	108.912882	34.269937	108.962937	34.260192	2014/1/1 0:36	2014/1/1 0:46	0:10:00
4	108.962982	34.259856	108.935327	34.206812	2014/1/1 0:46	2014/1/1 1:05	0:18:59
5	108.9391	34.2171	108.946475	34.213126	2014/1/1 1:17	2014/1/1 1:19	0:02:28
6	108.946528	34.212534	108.895996	34.198608	2014/1/1 1:20	2014/1/1 1:30	0:10:00
7	108.902736	34.200542	108.912372	34.211946	2014/1/1 1:32	2014/1/1 1:37	0:04:29
8	108.932156	34.223197	108.946008	34.155488	2014/1/1 1:49	2014/1/1 2:03	0:13:31
9	108.931867	34.225225	108.918572	34.235441	2014/1/1 3:31	2014/1/1 3:37	0:05:32
10	108.906617	34.2348	108.90969	34.224335	2014/1/1 3:40	2014/1/1 3:43	0:03:00
